"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 Aug 2017","16","74.64","74.49","0.18","-0.73","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","17","78.35","78.43","0.22","-1.00","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","18","78.46","78.41","0.23","-0.87","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","19","80.21","80.45","0.10","-1.03","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","20","83.05","83.34","0.13","-1.11","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","21","85.31","85.72","0.08","-1.18","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","22","94.19","94.53","0.08","-1.12","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","23","94.46","94.53","0.07","-0.83","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","24","87.22","87.49","0.07","-1.03","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","25","83.14","83.33","0.05","-0.94","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","26","82.23","82.50","0.05","-1.01","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","27","82.70","83.33","0.05","-1.38","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","28","80.70","80.85","0.08","-0.92","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","29","81.55","82.31","0.11","-1.57","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","30","80.37","80.86","0.08","-1.27","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","31","81.78","82.51","0.10","-1.52","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","32","82.77","83.22","0.12","-1.26","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","33","85.29","85.73","0.13","-1.27","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","34","83.70","84.35","0.14","-1.48","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","35","79.76","80.43","0.08","-1.44","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","36","71.04","71.52","0.04","-1.21","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","37","68.74","68.81","0.04","-0.81","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","38","71.48","71.61","0.05","-0.87","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","39","73.16","73.39","0.04","-0.97","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","40","73.21","73.27","0.24","-0.99","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","41","70.52","70.59","0.24","-1.00","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","42","82.05","82.34","0.23","-1.21","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","43","80.10","80.46","0.23","-1.28","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","44","77.20","77.44","0.23","-1.16","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","45","75.21","75.40","0.24","-1.12","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","46","72.29","72.53","0.24","-1.17","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","47","68.01","68.17","0.21","-1.07","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","01 Aug 2017","48","65.47","66.16","0.09","-1.47","0.00","0.22","0.2450","0.0000","0.2285"
"WEP","02 Aug 2017","1","73.65","74.80","0.02","-1.86","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","2","69.93","69.69","0.00","-0.46","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","3","69.56","69.37","0.00","-0.51","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","4","68.02","67.75","0.00","-0.42","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","5","69.50","69.15","0.03","-0.38","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","6","67.89","67.73","0.03","-0.57","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","7","66.69","66.57","0.02","-0.59","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","8","66.05","65.96","0.02","-0.63","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","9","65.52","65.96","0.02","-1.15","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","10","66.00","66.55","0.02","-1.27","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","11","68.47","69.25","0.02","-1.49","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","12","69.64","69.31","0.17","-0.54","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","13","71.18","71.20","0.06","-0.77","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","14","76.52","76.61","0.10","-0.88","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","15","70.74","70.69","0.19","-0.84","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","16","80.43","80.40","0.25","-0.91","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","17","88.33","88.41","0.30","-1.07","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","18","94.80","94.62","0.46","-0.97","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","19","115.16","114.98","0.84","-1.35","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","20","103.77","103.83","0.63","-1.38","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","21","134.81","134.96","1.04","-1.88","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","22","135.06","135.01","0.92","-1.56","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","23","157.54","157.88","1.20","-2.23","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","24","104.62","105.01","0.51","-1.60","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","25","102.51","103.58","0.50","-2.26","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","26","99.37","100.16","0.45","-1.93","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","27","151.58","151.99","1.29","-2.40","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","28","111.52","111.20","0.77","-1.15","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","29","84.19","83.40","1.25","-1.16","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","30","83.18","83.49","0.27","-1.27","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","31","86.81","87.47","0.25","-1.61","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","32","87.91","88.72","0.27","-1.77","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","33","81.99","82.47","0.13","-1.31","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","34","84.02","84.50","0.18","-1.35","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","35","76.15","76.15","0.30","-0.99","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","36","70.73","70.71","0.37","-1.04","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","37","72.79","72.45","0.31","-0.66","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","38","72.71","72.46","0.32","-0.77","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","39","74.48","74.28","0.31","-0.80","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","40","76.74","76.68","0.25","-0.89","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","41","78.48","78.59","0.24","-1.04","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","42","81.39","81.56","0.24","-1.10","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","43","81.90","82.58","0.23","-1.61","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","44","78.45","79.61","0.24","-2.10","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","45","74.20","74.41","0.25","-1.15","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","46","70.63","70.75","0.22","-1.03","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","47","68.95","69.19","0.24","-1.17","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","02 Aug 2017","48","65.99","66.48","0.10","-1.29","0.00","0.22","0.2450","0.0000","0.2293"
"WEP","03 Aug 2017","1","69.97","69.52","0.08","-0.33","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","2","69.52","69.39","0.03","-0.59","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","3","67.95","67.59","0.02","-0.35","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","4","67.26","67.05","0.02","-0.51","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","5","66.39","66.16","0.02","-0.48","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","6","66.01","65.97","0.02","-0.68","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","7","65.52","65.51","0.02","-0.70","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","8","65.18","65.51","0.02","-1.05","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","9","64.78","65.50","0.02","-1.43","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","10","64.53","65.50","0.02","-1.69","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","11","65.58","65.96","0.02","-1.10","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","12","66.85","67.02","0.03","-0.89","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","13","69.55","69.41","0.23","-0.79","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","14","70.60","70.69","0.09","-0.88","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","15","66.16","66.03","0.13","-0.70","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","16","70.90","70.68","0.12","-0.60","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","17","74.29","74.11","0.18","-0.69","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","18","73.85","73.56","0.16","-0.57","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","19","75.56","75.57","0.07","-0.77","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","20","77.36","77.62","0.07","-1.03","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","21","81.73","82.45","0.13","-1.55","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","22","150.08","151.34","0.42","-2.38","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","23","114.44","114.99","0.44","-1.69","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","24","101.76","102.32","0.37","-1.63","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","25","92.33","92.72","0.31","-1.39","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","26","94.17","94.52","0.31","-1.36","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","27","102.60","102.90","0.37","-1.36","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","28","88.36","88.41","0.24","-0.98","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","29","84.20","84.28","0.24","-1.01","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","30","80.48","80.69","0.12","-1.02","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","31","80.25","80.71","0.12","-1.28","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","32","80.33","80.70","0.12","-1.18","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","33","80.47","80.71","0.12","-1.06","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","34","75.44","75.60","0.08","-0.94","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","35","72.96","73.53","0.06","-1.33","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","36","68.44","69.17","0.02","-1.45","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","37","68.47","68.57","0.03","-0.82","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","38","68.77","68.70","0.04","-0.66","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","39","69.33","69.15","0.03","-0.55","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","40","68.46","68.19","0.25","-0.68","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","41","68.09","68.14","0.24","-0.98","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","42","73.50","73.58","0.21","-0.99","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","43","73.53","73.57","0.21","-0.95","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","44","70.77","70.78","0.22","-0.92","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","45","71.10","71.28","0.22","-1.10","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","46","68.84","68.67","0.22","-0.75","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","47","68.61","68.73","0.24","-1.05","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","03 Aug 2017","48","66.25","66.16","0.21","-0.82","0.00","0.22","0.2450","0.0000","0.2313"
"WEP","04 Aug 2017","1","67.65","67.81","0.02","-0.87","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","2","65.79","66.01","0.00","-0.92","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","3","65.61","66.00","0.00","-1.09","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","4","64.92","64.97","0.00","-0.75","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","5","66.29","65.99","0.00","-0.40","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","6","65.64","65.50","0.00","-0.55","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","7","65.56","65.48","0.00","-0.61","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","8","64.84","64.93","0.00","-0.79","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","9","63.88","63.91","0.00","-0.73","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","10","64.91","64.93","0.00","-0.72","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","11","65.45","65.49","0.00","-0.74","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","12","65.52","65.57","0.02","-0.77","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","13","65.77","65.99","0.06","-0.98","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","14","67.11","67.37","0.07","-1.03","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","15","65.80","65.90","0.08","-0.88","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","16","69.06","69.08","0.13","-0.85","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","17","70.93","71.18","0.11","-1.06","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","18","70.95","71.15","0.16","-1.06","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","19","70.41","70.72","0.04","-1.05","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","20","74.13","74.48","0.07","-1.12","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","21","74.25","74.61","0.06","-1.12","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","22","77.22","77.63","0.06","-1.16","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","23","75.99","76.32","0.06","-1.09","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","24","71.31","71.69","0.02","-1.10","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","25","70.51","70.76","0.02","-0.97","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","26","70.40","70.75","0.02","-1.07","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","27","70.39","70.76","0.02","-1.08","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","28","68.97","69.15","0.03","-0.91","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","29","68.91","69.15","0.03","-0.97","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","30","70.34","70.77","0.02","-1.15","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","31","73.16","73.62","0.04","-1.20","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","32","73.89","74.48","0.05","-1.34","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","33","71.10","71.70","0.03","-1.32","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","34","70.18","70.89","0.03","-1.43","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","35","70.50","71.33","0.02","-1.55","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","36","67.76","68.11","0.04","-1.09","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","37","66.78","67.09","0.04","-1.04","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","38","66.16","67.09","0.04","-1.66","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","39","67.92","68.14","0.04","-0.96","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","40","67.24","67.12","0.02","-0.60","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","41","68.00","68.13","0.02","-0.84","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","42","70.61","71.42","0.02","-1.53","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","43","70.28","70.75","0.02","-1.19","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","44","69.99","70.77","0.04","-1.52","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","45","67.48","68.20","0.05","-1.47","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","46","70.28","70.75","0.09","-1.26","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","47","68.63","69.14","0.06","-1.27","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","04 Aug 2017","48","64.56","65.13","0.05","-1.32","0.00","0.22","0.2450","0.0000","0.2328"
"WEP","05 Aug 2017","1","68.32","69.46","0.02","-1.88","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","2","68.23","68.42","0.00","-0.91","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","3","70.13","70.57","0.00","-1.15","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","4","67.82","68.39","0.00","-1.28","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","5","70.48","69.76","0.00","0.01","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","6","67.96","68.06","0.00","-0.81","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","7","67.11","66.99","0.00","-0.60","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","8","65.95","66.04","0.00","-0.80","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","9","65.39","65.97","0.00","-1.29","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","10","65.27","65.96","0.00","-1.40","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","11","65.70","65.98","0.00","-0.99","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","12","66.85","66.99","0.01","-0.87","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","13","65.91","65.96","0.02","-0.78","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","14","65.52","65.58","0.26","-1.04","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","15","65.36","65.58","0.31","-1.24","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","16","67.98","68.04","0.31","-1.08","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","17","75.17","75.10","0.23","-0.88","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","18","74.59","74.49","0.12","-0.73","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","19","78.13","78.26","0.16","-1.00","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","20","80.52","80.73","0.18","-1.10","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","21","84.07","84.29","0.22","-1.16","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","22","84.07","84.42","0.22","-1.28","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","23","84.60","84.79","0.23","-1.14","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","24","84.03","84.26","0.23","-1.17","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","25","80.65","80.75","0.17","-0.98","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","26","77.82","78.30","0.14","-1.34","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","27","81.99","82.42","0.21","-1.35","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","28","95.24","95.94","0.42","-1.84","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","29","126.72","126.84","0.91","-1.74","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","30","94.33","94.55","0.41","-1.35","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","31","84.08","84.52","0.25","-1.40","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","32","82.43","83.05","0.22","-1.55","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","33","83.86","84.78","0.25","-1.89","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","34","83.81","84.10","0.26","-1.26","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","35","82.04","82.34","0.23","-1.24","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","36","81.79","82.16","0.31","-1.39","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","37","80.50","80.76","0.34","-1.32","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","38","83.18","83.38","0.34","-1.25","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","39","84.93","84.78","0.53","-1.09","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","40","84.66","84.78","0.29","-1.13","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","41","84.29","84.53","0.27","-1.22","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","42","84.56","84.84","0.27","-1.26","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","43","84.41","84.79","0.26","-1.35","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","44","83.70","84.10","0.26","-1.37","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","45","81.05","81.55","0.23","-1.44","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","46","80.14","80.27","0.23","-1.07","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","47","76.38","76.57","0.22","-1.12","0.00","0.22","0.2450","0.0000","0.2479"
"WEP","05 Aug 2017","48","81.02","81.53","0.18","-1.40","0.00","0.22","0.2450","0.0000","0.2479"
