"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","28 Jul 2018","8","94.35","93.96","0.02","-0.42","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","9","94.13","93.97","0.02","-0.65","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","10","92.56","91.96","0.02","-0.21","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","11","94.52","93.97","0.02","-0.26","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","12","94.43","93.97","0.03","-0.35","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","13","95.08","94.48","0.23","-0.41","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","14","94.87","94.49","0.05","-0.45","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","15","94.73","94.50","0.31","-0.86","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","16","98.47","98.47","0.38","-1.17","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","17","107.49","107.69","0.33","-1.32","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","18","106.00","105.96","0.32","-1.06","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","19","113.82","113.97","0.38","-1.32","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","20","124.17","124.09","0.56","-1.26","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","21","128.96","129.07","0.63","-1.52","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","22","130.72","130.77","0.62","-1.45","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","23","130.83","130.77","0.61","-1.34","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","24","127.37","127.33","0.51","-1.26","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","25","119.19","119.01","0.36","-0.97","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","26","114.60","114.83","0.29","-1.30","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","27","110.55","110.53","0.24","-1.00","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","28","110.59","110.54","0.28","-1.02","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","29","110.25","110.23","0.27","-1.03","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","30","108.47","108.69","0.24","-1.25","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","31","110.36","110.43","0.30","-1.16","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","32","111.38","111.92","0.31","-1.63","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","33","128.62","129.07","0.63","-1.87","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","34","127.81","128.04","0.65","-1.66","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","35","124.63","124.82","0.62","-1.60","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","36","124.97","124.84","0.68","-1.33","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","37","128.17","128.03","0.74","-1.38","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","38","129.29","129.07","0.76","-1.33","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","39","138.65","138.32","0.96","-1.41","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","40","143.43","143.41","1.00","-1.76","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","41","141.35","141.54","0.92","-1.90","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","42","148.10","148.47","1.03","-2.18","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","43","150.63","150.93","1.09","-2.18","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","44","132.90","133.23","0.67","-1.78","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","45","127.83","127.56","0.60","-1.12","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","46","119.14","118.83","0.40","-0.87","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","47","118.07","117.74","0.36","-0.81","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","28 Jul 2018","48","125.29","124.96","0.26","-0.72","0.00","0.19","0.3016","0.0000","0.2920"
"WEP","29 Jul 2018","1","126.45","126.44","0.22","-1.00","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","2","117.89","117.72","0.14","-0.76","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","3","112.16","111.48","0.26","-0.37","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","4","108.70","107.98","0.25","-0.33","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","5","109.88","109.07","0.29","-0.27","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","6","106.67","105.95","0.26","-0.33","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","7","105.12","104.06","0.26","0.01","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","8","103.64","102.73","0.26","-0.15","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","9","102.95","102.54","0.26","-0.64","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","10","102.62","102.00","0.26","-0.43","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","11","103.10","102.53","0.27","-0.49","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","12","103.22","102.69","0.25","-0.51","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","13","102.54","102.02","0.37","-0.64","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","14","100.78","100.49","0.38","-0.88","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","15","100.18","99.57","0.53","-0.72","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","16","102.94","102.03","0.56","-0.44","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","17","105.06","104.68","0.55","-0.96","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","18","108.38","107.98","0.54","-0.93","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","19","116.15","115.85","0.49","-0.99","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","20","119.48","119.07","0.45","-0.83","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","21","123.19","122.96","0.43","-0.99","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","22","118.61","118.33","0.41","-0.92","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","23","117.54","117.74","0.34","-1.34","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","24","110.74","110.99","0.26","-1.30","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","25","110.68","110.91","0.26","-1.28","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","26","110.79","110.90","0.26","-1.16","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","27","114.32","114.67","0.26","-1.40","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","28","117.27","117.74","0.33","-1.60","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","29","117.44","117.74","0.32","-1.41","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","30","117.50","117.83","0.32","-1.44","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","31","117.47","117.82","0.32","-1.47","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","32","117.97","118.34","0.33","-1.49","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","33","118.07","118.32","0.34","-1.38","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","34","119.00","118.76","0.38","-0.93","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","35","118.92","118.77","0.44","-1.09","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","36","117.79","117.84","0.50","-1.35","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","37","118.68","118.76","0.49","-1.37","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","38","133.45","133.46","0.75","-1.56","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","39","154.65","154.23","1.19","-1.57","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","40","158.81","158.93","1.19","-2.10","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","41","174.75","174.58","1.51","-2.14","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","42","209.56","208.99","2.14","-2.37","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","43","291.56","290.08","3.79","-3.10","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","44","163.11","162.99","1.17","-1.85","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","45","129.27","129.25","0.44","-1.21","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","46","128.24","128.15","0.32","-1.03","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","47","129.07","129.22","0.32","-1.27","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","29 Jul 2018","48","124.82","124.98","0.27","-1.22","0.00","0.19","0.3016","0.0000","0.3028"
"WEP","30 Jul 2018","1","127.80","127.42","0.37","-0.76","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","2","119.79","119.09","0.27","-0.35","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","3","114.80","114.60","0.22","-0.79","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","4","112.20","112.07","0.22","-0.86","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","5","110.43","110.05","0.23","-0.62","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","6","108.52","107.95","0.23","-0.43","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","7","104.50","104.08","0.22","-0.57","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","8","102.60","102.47","0.20","-0.84","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","9","102.93","102.44","0.20","-0.48","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","10","104.38","104.09","0.20","-0.69","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","11","104.16","104.08","0.23","-0.92","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","12","104.99","104.64","0.40","-0.82","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","13","109.94","110.05","0.27","-1.15","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","14","116.41","116.21","0.30","-0.87","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","15","103.18","102.86","0.38","-0.84","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","16","103.43","103.46","0.30","-1.10","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","17","108.95","108.10","0.37","-0.30","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","18","297.65","294.71","4.15","-1.98","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","19","151.33","150.69","1.05","-1.18","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","20","185.92","185.38","1.55","-1.78","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","21","185.83","185.37","1.59","-1.90","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","22","145.68","145.64","0.84","-1.57","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","23","143.06","143.50","0.74","-1.95","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","24","128.24","128.99","0.53","-2.06","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","25","117.20","117.67","0.29","-1.53","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","26","117.72","117.78","0.29","-1.12","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","27","111.71","111.77","0.25","-1.08","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","28","111.59","111.77","0.25","-1.20","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","29","111.96","111.49","0.20","-0.50","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","30","111.84","111.48","0.20","-0.61","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","31","111.68","111.48","0.20","-0.77","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","32","111.93","111.49","0.20","-0.53","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","33","111.81","111.49","0.21","-0.66","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","34","108.07","108.24","0.16","-1.10","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","35","103.65","103.87","0.14","-1.13","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","36","98.05","98.23","0.06","-1.01","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","37","96.46","96.15","0.07","-0.53","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","38","96.83","96.66","0.07","-0.67","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","39","100.64","100.78","0.13","-1.04","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","40","99.21","99.30","0.12","-0.98","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","41","102.88","103.10","0.17","-1.16","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","42","107.47","107.88","0.22","-1.40","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","43","105.52","105.69","0.18","-1.12","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","44","103.47","103.54","0.16","-1.00","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","45","97.33","96.64","0.08","-0.16","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","46","95.10","94.58","0.06","-0.31","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","47","94.72","94.05","0.06","-0.16","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","30 Jul 2018","48","94.78","94.03","0.06","-0.08","0.00","0.19","0.3016","0.0000","0.2799"
"WEP","31 Jul 2018","1","98.03","97.89","0.26","-0.89","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","2","95.89","95.50","0.21","-0.59","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","3","97.03","96.36","0.03","-0.13","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","4","98.38","97.78","0.03","-0.20","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","5","96.49","95.82","0.04","-0.15","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","6","96.30","95.81","0.03","-0.31","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","7","95.88","95.47","0.03","-0.40","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","8","94.18","93.94","0.03","-0.56","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","9","94.28","93.95","0.03","-0.47","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","10","96.07","95.81","0.03","-0.54","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","11","96.00","95.81","0.04","-0.62","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","12","96.68","95.82","0.27","-0.19","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","13","96.44","96.21","0.45","-0.99","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","14","101.34","100.92","0.48","-0.84","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","15","95.97","95.88","0.29","-0.97","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","16","101.17","100.97","0.29","-0.86","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","17","104.02","104.10","0.20","-1.05","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","18","112.26","112.47","0.32","-1.30","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","19","118.03","117.97","0.46","-1.17","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","20","118.47","117.79","0.42","-0.51","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","21","115.97","115.61","0.28","-0.69","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","22","113.73","113.45","0.23","-0.72","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","23","113.52","113.45","0.23","-0.93","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","24","107.16","108.20","0.14","-1.96","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","25","117.39","117.83","0.31","-1.52","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","26","123.36","123.17","0.39","-0.98","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","27","129.24","129.03","0.53","-1.09","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","28","132.72","133.12","0.63","-1.80","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","29","133.64","133.47","0.62","-1.22","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","30","134.62","134.38","0.63","-1.16","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","31","144.04","143.77","1.14","-1.64","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","32","130.05","130.30","0.56","-1.58","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","33","139.76","139.62","0.71","-1.34","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","34","133.03","133.40","0.66","-1.80","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","35","122.92","122.64","1.27","-1.77","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","36","143.66","143.62","1.45","-2.18","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","37","140.47","139.51","1.48","-1.30","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","38","145.51","144.87","1.57","-1.70","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","39","196.32","194.44","3.21","-2.10","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","40","145.77","144.91","1.39","-1.30","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","41","135.35","134.38","1.39","-1.19","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","42","137.64","137.38","0.81","-1.32","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","43","122.95","123.05","0.55","-1.42","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","44","115.56","115.48","0.40","-1.09","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","45","104.73","104.04","0.39","-0.47","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","46","104.67","104.00","0.26","-0.36","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","47","104.22","103.53","0.27","-0.35","0.00","0.19","0.3016","0.0000","0.2800"
"WEP","31 Jul 2018","48","105.69","104.36","0.26","0.30","0.00","0.19","0.3016","0.0000","0.2800"
