"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","02 Feb 2017","23","84.12","83.58","0.02","-0.32","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","24","80.93","80.59","0.02","-0.52","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","25","76.57","76.15","0.18","-0.60","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","26","77.65","77.44","0.18","-0.81","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","27","81.16","80.73","0.20","-0.61","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","28","83.21","82.59","0.20","-0.42","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","29","80.93","80.73","0.02","-0.66","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","30","80.72","80.59","0.02","-0.73","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","31","81.12","80.73","0.33","-0.78","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","32","80.94","80.74","0.21","-0.85","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","33","80.99","80.73","0.23","-0.81","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","34","80.74","80.73","0.27","-1.10","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","35","78.47","78.50","0.28","-1.15","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","36","75.79","75.68","0.42","-1.15","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","37","75.92","75.67","0.53","-1.12","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","38","76.25","76.10","0.54","-1.23","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","39","81.39","80.61","0.42","-0.48","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","40","83.84","83.24","0.27","-0.51","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","41","80.95","80.59","0.26","-0.74","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","42","89.72","89.94","0.23","-1.29","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","43","88.26","88.58","0.23","-1.39","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","44","86.32","86.48","0.30","-1.30","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","45","80.45","80.71","0.31","-1.41","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","46","75.93","75.65","0.27","-0.83","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","47","73.80","73.60","0.27","-0.91","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","02 Feb 2017","48","76.28","76.05","0.20","-0.81","0.00","0.29","0.2530","0.0099","0.2875"
"WEP","03 Feb 2017","1","87.32","87.21","0.19","-0.91","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","2","83.25","83.22","0.05","-0.86","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","3","83.21","82.34","0.05","-0.01","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","4","79.15","78.68","0.03","-0.40","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","5","79.81","79.26","0.03","-0.32","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","6","77.66","76.94","0.03","-0.15","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","7","76.05","75.47","0.03","-0.28","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","8","74.49","73.44","0.03","0.19","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","9","75.02","73.84","0.03","0.32","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","10","76.68","75.47","0.03","0.34","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","11","80.38","79.28","0.03","0.23","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","12","85.59","84.47","0.04","0.24","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","13","88.11","87.20","0.22","-0.15","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","14","86.44","85.67","0.27","-0.33","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","15","76.48","76.31","0.32","-0.99","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","16","84.33","84.45","0.07","-1.02","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","17","88.94","88.41","0.07","-0.37","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","18","84.30","83.53","0.09","-0.15","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","19","86.58","85.74","0.11","-0.10","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","20","87.90","87.33","0.04","-0.31","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","21","89.98","89.48","0.04","-0.37","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","22","90.91","90.52","0.21","-0.65","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","23","90.99","90.53","0.17","-0.55","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","24","88.86","88.46","0.17","-0.60","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","25","88.82","88.46","0.17","-0.64","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","26","88.49","88.46","0.17","-0.97","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","27","87.41","87.35","0.16","-0.93","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","28","85.89","85.59","0.24","-0.78","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","29","86.01","85.77","0.25","-0.84","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","30","88.40","88.47","0.05","-0.95","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","31","89.23","89.50","0.06","-1.16","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","32","86.34","86.46","0.16","-1.11","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","33","86.40","86.49","0.05","-0.97","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","34","83.04","83.49","0.05","-1.34","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","35","77.77","78.28","0.05","-1.39","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","36","75.98","76.22","0.04","-1.11","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","37","82.78","83.10","0.04","-1.19","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","38","84.05","83.52","0.21","-0.52","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","39","86.22","85.54","0.28","-0.43","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","40","84.32","83.77","0.22","-0.50","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","41","79.29","79.42","0.20","-1.16","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","42","87.77","88.56","0.23","-1.85","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","43","88.52","88.42","0.25","-0.99","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","44","86.94","86.48","0.27","-0.65","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","45","81.18","80.70","0.27","-0.62","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","46","78.79","78.10","0.21","-0.36","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","47","76.55","76.07","0.20","-0.55","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","03 Feb 2017","48","74.39","74.01","0.20","-0.65","0.00","0.29","0.2530","0.0096","0.2803"
"WEP","04 Feb 2017","1","74.47","73.99","0.02","-0.39","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","2","73.36","72.97","0.02","-0.49","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","3","72.17","71.45","0.02","-0.15","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","4","71.79","70.82","0.01","0.11","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","5","71.45","70.43","0.02","0.15","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","6","68.41","67.29","0.02","0.25","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","7","67.34","66.26","0.02","0.21","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","8","67.13","66.25","0.02","0.00","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","9","67.09","66.25","0.02","-0.04","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","10","66.85","66.25","0.02","-0.27","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","11","66.63","66.25","0.02","-0.50","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","12","67.69","66.39","0.04","0.41","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","13","69.20","67.60","0.23","0.52","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","14","71.43","70.39","0.24","-0.06","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","15","71.76","71.44","0.34","-0.87","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","16","74.02","73.99","0.26","-1.08","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","17","75.80","75.10","0.26","-0.42","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","18","72.64","72.54","0.24","-1.00","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","19","74.05","73.51","0.12","-0.43","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","20","75.60","75.11","0.04","-0.40","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","21","75.79","75.63","0.04","-0.73","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","22","77.18","76.68","0.05","-0.41","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","23","76.13","75.64","0.03","-0.40","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","24","76.05","75.64","0.03","-0.47","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","25","74.95","75.05","0.02","-0.97","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","26","73.64","74.04","0.02","-1.27","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","27","74.10","74.04","0.02","-0.81","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","28","74.07","73.60","0.02","-0.40","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","29","74.09","73.60","0.19","-0.55","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","30","83.14","83.06","0.13","-0.91","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","31","83.17","83.16","0.13","-0.97","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","32","82.33","82.15","0.13","-0.81","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","33","80.60","80.39","0.10","-0.74","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","34","76.46","76.53","0.04","-0.96","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","35","75.84","75.60","0.21","-0.83","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","36","76.04","75.58","0.35","-0.74","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","37","75.89","75.58","0.24","-0.78","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","38","83.45","83.08","0.24","-0.72","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","39","86.78","86.46","0.24","-0.77","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","40","86.50","86.36","0.22","-0.93","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","41","83.20","83.18","0.20","-1.03","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","42","93.00","93.43","0.36","-1.64","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","43","91.28","92.01","0.31","-1.89","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","44","90.59","90.37","0.41","-1.05","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","45","125.12","124.19","0.87","-0.79","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","46","106.28","105.82","0.64","-1.03","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","47","95.48","95.48","0.42","-1.27","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","04 Feb 2017","48","119.55","119.36","0.40","-1.06","0.00","0.29","0.2530","0.0103","0.2997"
"WEP","05 Feb 2017","1","105.82","104.94","0.00","0.02","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","2","90.94","90.14","0.00","-0.06","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","3","86.45","86.24","0.02","-0.67","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","4","82.80","82.78","0.02","-0.86","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","5","86.51","86.23","0.02","-0.61","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","6","83.58","83.48","0.02","-0.78","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","7","80.82","80.48","0.02","-0.54","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","8","80.13","80.09","0.02","-0.85","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","9","76.37","76.47","0.02","-0.99","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","10","76.86","76.48","0.03","-0.51","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","11","80.90","80.09","0.02","-0.07","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","12","80.54","80.09","0.04","-0.46","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","13","77.95","77.51","0.23","-0.65","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","14","80.06","80.09","0.27","-1.17","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","15","82.30","82.68","0.30","-1.54","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","16","86.65","86.24","0.36","-0.81","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","17","86.74","86.40","0.43","-0.95","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","18","87.59","87.13","0.34","-0.74","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","19","90.42","89.65","0.34","-0.43","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","20","91.34","90.62","0.24","-0.38","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","21","94.09","93.59","0.23","-0.59","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","22","89.08","88.51","0.21","-0.51","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","23","88.96","88.51","0.20","-0.62","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","24","87.51","87.14","0.19","-0.68","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","25","87.43","87.14","0.20","-0.78","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","26","87.18","87.14","0.19","-1.02","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","27","88.75","88.51","0.21","-0.84","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","28","88.82","88.51","0.21","-0.76","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","29","88.71","88.49","0.22","-0.86","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","30","89.53","89.34","0.22","-0.89","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","31","88.62","88.49","0.20","-0.93","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","32","88.88","88.65","0.21","-0.84","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","33","88.38","88.51","0.21","-1.21","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","34","88.18","88.50","0.23","-1.41","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","35","88.55","88.51","0.23","-1.06","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","36","88.44","89.34","0.25","-2.01","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","37","169.76","169.33","1.59","-2.02","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","38","199.99","200.18","1.62","-2.67","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","39","140.45","140.32","1.12","-1.85","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","40","141.63","140.23","0.96","-0.42","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","41","131.47","130.16","0.74","-0.29","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","42","130.89","130.17","0.73","-0.87","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","43","130.51","130.16","0.71","-1.22","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","44","130.27","130.06","0.73","-1.38","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","45","130.79","129.99","0.75","-0.81","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","46","126.32","125.03","0.65","-0.22","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","47","123.66","122.03","0.58","0.19","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","05 Feb 2017","48","106.12","104.46","0.42","0.38","0.00","0.29","0.2530","0.0106","0.3091"
"WEP","06 Feb 2017","1","116.62","114.73","0.40","0.67","0.00","0.29","0.2530","0.0092","0.2686"
