"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","22 Feb 2018","2","83.96","83.65","0.02","-0.48","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","3","81.96","81.78","0.02","-0.62","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","4","81.93","81.77","0.02","-0.63","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","5","80.79","80.22","0.02","-0.23","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","6","79.28","78.67","0.02","-0.18","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","7","77.17","76.52","0.02","-0.14","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","8","76.99","76.53","0.02","-0.33","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","9","77.16","76.48","0.17","-0.26","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","10","77.10","76.54","0.03","-0.25","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","11","80.16","79.65","0.02","-0.28","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","12","83.63","83.31","0.04","-0.49","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","13","81.94","81.78","0.27","-0.89","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","14","83.94","83.32","0.30","-0.45","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","15","80.36","80.28","0.06","-0.76","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","16","83.91","83.39","0.07","-0.33","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","17","84.99","84.81","0.08","-0.67","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","18","86.08","85.53","0.09","-0.32","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","19","86.77","86.51","0.11","-0.63","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","20","89.38","88.91","0.09","-0.40","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","21","89.16","89.34","0.09","-1.05","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","22","90.63","90.58","0.15","-0.88","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","23","90.08","90.20","0.14","-1.04","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","24","86.31","86.55","0.08","-1.10","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","25","85.32","85.52","0.06","-1.04","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","26","85.52","85.68","0.06","-1.00","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","27","88.31","88.52","0.07","-1.06","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","28","89.97","89.85","0.14","-0.79","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","29","90.66","90.74","0.15","-1.01","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","30","88.51","88.89","0.12","-1.28","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","31","90.22","90.74","0.13","-1.42","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","32","90.77","91.30","0.11","-1.42","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","33","92.48","92.83","0.17","-1.30","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","34","89.86","90.77","0.16","-1.84","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","35","89.92","90.63","0.16","-1.65","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","36","91.79","92.80","0.18","-1.97","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","37","88.28","88.52","0.13","-1.15","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","38","88.61","88.93","0.14","-1.23","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","39","90.73","90.73","0.17","-0.95","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","40","90.25","90.59","0.12","-1.24","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","41","87.78","88.60","0.11","-1.70","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","42","95.50","95.74","0.26","-1.27","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","43","94.24","94.73","0.24","-1.51","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","44","89.83","89.88","0.16","-0.99","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","45","84.78","84.83","0.07","-0.90","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","46","81.93","81.82","0.06","-0.72","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","47","80.45","80.28","0.03","-0.64","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","22 Feb 2018","48","78.77","78.74","0.03","-0.77","0.00","0.24","0.2450","0.0185","0.2722"
"WEP","23 Feb 2018","1","91.06","90.85","0.19","-0.75","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","2","88.98","88.30","0.17","-0.27","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","3","85.07","84.42","0.03","-0.15","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","4","84.12","83.63","0.03","-0.32","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","5","83.15","82.59","0.04","-0.26","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","6","82.30","81.74","0.03","-0.25","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","7","81.15","80.64","0.03","-0.30","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","8","81.11","80.54","0.03","-0.24","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","9","81.02","80.55","0.03","-0.34","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","10","81.22","80.67","0.03","-0.25","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","11","82.41","81.72","0.04","-0.13","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","12","84.30","83.65","0.24","-0.37","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","13","83.76","83.32","0.36","-0.70","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","14","83.91","83.34","0.43","-0.64","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","15","81.08","80.73","0.07","-0.50","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","16","85.11","84.78","0.08","-0.52","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","17","86.42","86.35","0.11","-0.82","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","18","93.09","92.82","0.23","-0.74","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","19","95.07","94.73","0.25","-0.69","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","20","96.18","95.88","0.26","-0.74","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","21","97.56","97.39","0.27","-0.87","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","22","98.09","97.92","0.24","-0.85","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","23","97.89","97.93","0.23","-1.05","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","24","96.85","96.95","0.20","-1.08","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","25","96.76","96.73","0.19","-0.94","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","26","96.79","96.73","0.19","-0.91","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","27","96.80","96.95","0.19","-1.12","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","28","97.33","97.38","0.22","-1.05","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","29","97.73","97.40","0.23","-0.68","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","30","97.62","96.99","0.21","-0.36","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","31","97.53","96.92","0.20","-0.37","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","32","97.24","96.74","0.20","-0.47","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","33","96.17","95.78","0.19","-0.58","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","34","93.99","93.75","0.21","-0.75","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","35","90.67","90.73","0.17","-1.01","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","36","87.18","87.19","0.12","-0.91","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","37","84.97","84.89","0.07","-0.77","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","38","85.82","85.54","0.09","-0.58","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","39","86.17","85.54","0.09","-0.24","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","40","85.77","85.55","0.08","-0.64","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","41","85.59","85.55","0.08","-0.82","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","42","93.75","93.68","0.24","-0.95","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","43","90.73","90.56","0.19","-0.80","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","44","93.82","93.60","0.29","-0.85","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","45","93.56","93.04","0.25","-0.51","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","46","86.80","86.58","0.25","-0.81","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","47","94.79","94.41","0.26","-0.66","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","23 Feb 2018","48","85.81","85.25","0.25","-0.47","0.00","0.24","0.2450","0.0186","0.2741"
"WEP","24 Feb 2018","1","98.34","97.99","0.19","-0.64","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","2","96.41","96.39","0.02","-0.80","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","3","96.26","95.84","0.02","-0.40","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","4","95.42","94.97","0.02","-0.37","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","5","93.83","93.33","0.02","-0.32","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","6","94.47","93.93","0.02","-0.28","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","7","93.33","92.83","0.02","-0.32","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","8","92.54","92.08","0.02","-0.36","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","9","92.35","91.77","0.02","-0.24","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","10","92.27","91.70","0.02","-0.25","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","11","92.22","91.77","0.02","-0.37","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","12","92.19","91.71","0.21","-0.53","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","13","88.39","87.70","0.32","-0.43","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","14","90.28","89.80","0.37","-0.70","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","15","87.31","86.47","0.53","-0.50","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","16","92.88","92.16","0.53","-0.62","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","17","99.24","98.72","0.52","-0.81","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","18","97.36","97.14","0.50","-1.08","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","19","101.94","100.95","0.44","-0.25","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","20","169.64","168.45","1.76","-1.37","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","21","255.51","252.41","3.73","-1.43","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","22","289.59","285.23","4.08","-0.52","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","23","467.40","465.55","4.28","-3.23","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","24","325.21","322.69","3.76","-2.04","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","25","285.33","283.69","3.55","-2.71","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","26","171.03","170.33","1.60","-1.71","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","27","167.87","166.65","1.52","-1.10","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","28","167.90","166.56","1.57","-1.03","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","29","152.81","151.33","1.28","-0.60","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","30","124.00","123.39","0.79","-0.98","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","31","109.90","109.49","0.52","-0.91","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","32","109.86","109.48","0.53","-0.96","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","33","100.96","100.48","0.33","-0.65","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","34","100.64","99.95","0.71","-0.82","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","35","99.26","98.85","0.74","-1.14","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","36","99.71","99.08","1.00","-1.17","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","37","100.92","100.48","0.97","-1.33","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","38","120.67","119.63","1.24","-1.00","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","39","168.16","166.56","1.97","-1.17","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","40","172.11","170.34","1.86","-0.89","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","41","168.05","166.69","1.78","-1.22","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","42","152.66","151.35","1.41","-0.90","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","43","123.87","122.84","1.21","-0.98","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","44","108.44","107.58","0.86","-0.80","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","45","97.77","96.83","0.93","-0.79","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","46","95.95","94.82","0.83","-0.51","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","47","94.82","93.26","0.91","-0.15","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","24 Feb 2018","48","100.24","98.87","0.54","0.02","0.00","0.24","0.2450","0.0202","0.2971"
"WEP","25 Feb 2018","1","108.95","107.37","0.42","0.35","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","2","100.57","99.40","0.28","0.08","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","3","96.78","95.68","0.27","0.02","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","4","95.91","94.87","0.27","-0.03","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","5","95.45","94.65","0.28","-0.29","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","6","95.48","94.71","0.27","-0.31","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","7","94.70","93.62","0.27","0.00","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","8","94.33","93.22","0.27","0.03","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","9","93.80","92.78","0.27","-0.06","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","10","93.57","92.77","0.27","-0.28","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","11","94.20","93.24","0.28","-0.12","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","12","94.73","93.62","0.46","-0.16","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","13","93.98","93.13","0.52","-0.48","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","14","93.58","92.80","0.64","-0.67","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","15","95.54","94.30","1.03","-0.60","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","16","97.44","96.04","1.14","-0.55","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","17","98.02","97.06","0.93","-0.78","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","18","99.39","98.65","0.91","-0.98","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","19","110.25","109.49","1.04","-1.08","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","20","127.85","127.14","0.95","-1.05","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","21","151.00","150.46","1.20","-1.46","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","22","124.69","123.84","1.44","-1.40","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","23","119.89","119.61","0.85","-1.38","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","24","119.94","119.61","0.74","-1.22","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","25","109.76","109.48","0.54","-1.07","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","26","117.98","117.76","0.70","-1.29","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","27","127.24","126.95","0.81","-1.33","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","28","127.31","126.95","0.89","-1.34","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","29","123.45","123.00","0.81","-1.17","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","30","120.10","119.60","0.74","-1.05","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","31","109.33","109.44","0.49","-1.40","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","32","109.71","109.47","0.54","-1.11","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","33","118.25","117.76","0.73","-1.04","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","34","110.56","109.46","1.00","-0.71","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","35","108.49","107.57","1.19","-1.08","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","36","109.25","107.57","1.99","-1.12","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","37","121.15","119.59","2.26","-1.50","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","38","168.80","166.64","3.38","-2.03","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","39","173.14","170.33","3.43","-1.43","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","40","255.42","252.29","4.91","-2.59","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","41","403.96","403.56","4.93","-5.34","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","42","488.46","487.04","5.17","-4.56","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","43","457.18","454.04","4.85","-2.52","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","44","320.06","318.02","5.01","-3.78","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","45","172.42","170.35","2.03","-0.76","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","46","110.39","109.41","1.09","-0.92","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","47","146.97","146.31","0.48","-0.63","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","25 Feb 2018","48","107.32","107.01","0.32","-0.82","0.00","0.24","0.2450","0.0206","0.3033"
"WEP","26 Feb 2018","1","97.23","97.08","0.24","-0.86","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","2","96.04","95.70","0.18","-0.62","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","3","95.26","94.89","0.18","-0.58","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","4","95.39","94.87","0.17","-0.42","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","5","94.77","94.31","0.18","-0.49","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","6","93.07","92.81","0.18","-0.69","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","7","92.96","92.82","0.02","-0.65","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","8","92.95","92.68","0.02","-0.53","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","9","92.96","92.78","0.02","-0.62","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","10","89.50","88.92","0.02","-0.21","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","11","91.89","91.64","0.02","-0.55","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","12","94.54","94.33","0.21","-0.78","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","13","96.36","96.03","0.31","-0.75","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","14","98.11","97.87","0.46","-0.99","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","15","92.51","91.76","0.77","-0.79","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","16","96.21","95.68","0.80","-1.04","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","17","119.90","119.55","0.88","-1.31","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","18","363.37","360.13","4.24","-1.77","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","19","168.92","167.16","1.70","-0.72","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","20","362.97","360.10","3.67","-1.58","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","21","307.57","305.66","3.50","-2.36","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","22","284.47","282.78","3.42","-2.51","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","23","212.02","211.56","2.18","-2.49","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","24","99.07","99.08","0.26","-1.05","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","25","101.16","101.07","0.36","-1.04","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","26","101.21","101.43","0.30","-1.30","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","27","100.94","101.07","0.25","-1.15","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","28","134.91","134.78","0.83","-1.47","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","29","168.16","168.19","1.38","-2.18","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","30","134.45","134.76","0.82","-1.90","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","31","212.89","212.76","2.07","-2.71","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","32","213.00","212.66","2.08","-2.51","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","33","194.35","194.38","1.85","-2.65","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","34","281.78","281.56","3.49","-4.04","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","35","96.94","97.35","0.64","-1.83","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","36","100.36","101.05","0.40","-1.87","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","37","97.01","97.27","0.33","-1.36","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","38","97.82","98.02","0.35","-1.33","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","39","99.34","98.97","0.37","-0.77","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","40","211.60","210.39","2.49","-2.05","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","41","323.42","322.28","3.74","-3.38","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","42","277.54","276.02","3.68","-2.93","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","43","276.91","276.03","3.74","-3.63","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","44","321.15","319.98","3.87","-3.48","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","45","137.50","136.95","1.03","-1.25","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","46","99.60","98.81","0.65","-0.63","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","47","97.33","96.55","0.53","-0.53","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","26 Feb 2018","48","94.44","93.83","0.52","-0.68","0.00","0.24","0.2450","0.0184","0.2704"
"WEP","27 Feb 2018","1","94.70","94.48","0.29","-0.85","0.00","0.24","0.2450","0.0182","0.2685"
"WEP","27 Feb 2018","2","93.14","92.92","0.24","-0.79","0.00","0.24","0.2450","0.0182","0.2685"
"WEP","27 Feb 2018","3","93.31","92.88","0.23","-0.58","0.00","0.24","0.2450","0.0182","0.2685"
"WEP","27 Feb 2018","4","91.15","90.72","0.21","-0.55","0.00","0.24","0.2450","0.0182","0.2685"
