"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","01 May 2018","19","94.58","94.29","0.46","-0.98","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","20","96.50","96.39","0.42","-1.12","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","21","97.97","97.89","0.32","-1.05","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","22","96.64","96.38","0.28","-0.82","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","23","94.98","94.63","0.30","-0.76","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","24","94.52","94.32","0.25","-0.86","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","25","91.16","91.06","0.25","-0.96","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","26","91.19","91.12","0.25","-0.99","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","27","94.08","94.30","0.23","-1.26","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","28","94.80","94.31","0.81","-1.13","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","29","94.82","94.65","0.22","-0.86","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","30","95.58","94.95","0.63","-0.81","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","31","92.47","92.16","0.23","-0.72","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","32","92.35","91.52","0.58","-0.56","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","33","92.40","91.55","0.82","-0.78","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","34","91.77","91.54","0.27","-0.85","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","35","92.93","91.52","1.49","-0.89","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","36","92.83","91.02","1.82","-0.82","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","37","92.33","91.55","0.70","-0.73","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","38","99.44","99.43","0.47","-1.27","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","39","123.36","123.14","0.90","-1.49","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","40","130.69","130.40","0.98","-1.50","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","41","239.33","237.26","2.98","-1.71","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","42","236.64","235.01","2.07","-1.24","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","43","236.36","235.01","1.94","-1.40","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","44","123.78","123.17","0.79","-0.99","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","45","98.60","97.91","0.43","-0.54","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","46","95.98","95.27","0.38","-0.48","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","47","101.41","100.67","0.38","-0.45","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","01 May 2018","48","98.36","97.42","0.37","-0.24","0.00","0.21","0.3016","0.0000","0.2966"
"WEP","02 May 2018","1","97.37","96.41","0.19","-0.01","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","2","95.10","94.37","0.04","-0.09","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","3","92.23","91.57","0.02","-0.14","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","4","97.14","96.37","0.03","-0.04","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","5","96.69","95.76","0.18","-0.03","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","6","95.11","94.32","0.04","-0.03","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","7","93.18","92.59","0.02","-0.21","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","8","86.93","86.26","0.03","-0.14","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","9","86.15","85.25","0.04","0.08","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","10","86.86","86.02","0.02","0.04","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","11","91.64","91.00","0.02","-0.16","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","12","94.99","94.70","0.21","-0.70","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","13","91.10","91.02","0.34","-1.05","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","14","93.66","93.82","0.34","-1.28","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","15","86.41","86.31","0.39","-1.07","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","16","93.71","93.23","0.38","-0.68","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","17","97.78","97.48","0.37","-0.85","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","18","100.69","99.43","0.45","0.03","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","19","102.25","101.54","0.41","-0.48","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","20","101.31","100.77","0.30","-0.54","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","21","101.80","101.59","0.29","-0.87","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","22","101.54","101.13","0.21","-0.58","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","23","100.53","99.94","0.26","-0.46","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","24","98.40","97.93","0.32","-0.63","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","25","96.53","96.53","0.25","-1.03","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","26","97.78","97.84","0.25","-1.09","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","27","99.26","99.51","0.23","-1.26","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","28","100.98","100.91","0.26","-0.97","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","29","101.72","101.59","0.25","-0.90","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","30","100.78","100.90","0.24","-1.14","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","31","100.83","100.82","0.24","-1.01","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","32","101.33","101.62","0.24","-1.31","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","33","100.79","100.86","0.27","-1.12","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","34","100.14","100.17","0.27","-1.09","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","35","99.39","99.49","0.28","-1.16","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","36","100.42","100.74","0.41","-1.51","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","37","99.02","98.92","0.33","-1.01","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","38","99.76","99.49","0.42","-0.93","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","39","101.30","100.53","0.42","-0.43","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","40","102.04","101.38","0.81","-0.94","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","41","102.10","101.53","0.81","-1.02","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","42","121.18","121.07","0.79","-1.46","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","43","130.35","130.42","0.97","-1.82","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","44","104.93","104.73","0.41","-0.99","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","45","100.12","99.48","0.33","-0.47","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","46","96.76","96.15","0.24","-0.41","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","47","92.32","91.85","0.25","-0.56","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","02 May 2018","48","85.74","85.28","0.24","-0.57","0.00","0.21","0.3016","0.0000","0.2700"
"WEP","03 May 2018","1","94.24","94.11","0.23","-0.88","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","2","90.92","90.84","0.03","-0.73","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","3","94.05","94.03","0.25","-1.02","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","4","96.28","95.77","0.25","-0.52","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","5","95.06","94.56","0.33","-0.61","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","6","92.46","91.65","0.26","-0.23","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","7","93.07","92.15","0.34","-0.20","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","8","91.93","91.09","0.32","-0.26","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","9","91.89","91.09","0.24","-0.22","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","10","92.28","92.10","0.21","-0.81","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","11","95.03","94.39","0.24","-0.38","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","12","97.13","96.75","0.24","-0.64","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","13","96.93","96.80","0.34","-0.99","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","14","96.15","96.14","0.34","-1.11","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","15","90.44","90.21","0.45","-1.00","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","16","94.36","93.87","0.47","-0.76","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","17","97.10","96.60","0.43","-0.72","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","18","97.02","96.43","0.44","-0.63","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","19","99.20","99.09","0.41","-1.09","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","20","100.52","99.90","0.36","-0.52","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","21","100.79","100.86","0.22","-1.07","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","22","100.05","99.97","0.14","-0.84","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","23","98.93","98.74","0.26","-0.85","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","24","96.00","95.84","0.28","-0.90","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","25","95.50","95.58","0.31","-1.17","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","26","95.60","95.60","0.28","-1.06","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","27","98.89","98.91","0.21","-1.02","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","28","99.62","99.70","0.21","-1.07","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","29","100.98","100.86","0.20","-0.86","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","30","99.45","99.71","0.21","-1.25","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","31","100.36","100.86","0.13","-1.41","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","32","100.34","100.94","0.13","-1.51","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","33","100.62","100.85","0.14","-1.16","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","34","99.86","99.59","0.18","-0.69","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","35","95.86","95.59","0.25","-0.76","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","36","91.36","91.40","0.27","-1.10","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","37","86.58","86.49","0.26","-0.95","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","38","95.55","95.47","0.40","-1.10","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","39","96.27","95.80","0.40","-0.71","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","40","100.23","99.63","0.82","-1.00","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","41","99.12","98.61","0.82","-1.09","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","42","122.80","123.28","0.80","-2.07","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","43","121.20","121.13","0.83","-1.54","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","44","101.15","100.77","0.81","-1.21","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","45","96.52","95.55","1.16","-0.97","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","46","95.48","94.54","0.83","-0.67","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","47","92.29","91.37","0.84","-0.70","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","03 May 2018","48","86.80","85.81","0.83","-0.63","0.00","0.21","0.3016","0.0000","0.2695"
"WEP","04 May 2018","1","97.45","96.94","0.19","-0.46","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","2","94.86","93.99","0.35","-0.26","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","3","94.06","93.23","0.34","-0.29","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","4","97.40","96.55","0.33","-0.26","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","5","96.73","95.78","0.37","-0.19","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","6","94.10","93.20","0.34","-0.22","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","7","92.06","91.20","0.34","-0.26","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","8","92.07","91.18","0.34","-0.23","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","9","92.20","91.18","0.34","-0.10","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","10","92.61","91.74","0.26","-0.17","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","11","93.86","93.19","0.34","-0.45","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","12","97.77","97.45","0.24","-0.70","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","13","97.23","96.90","0.36","-0.81","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","14","96.88","96.91","0.36","-1.17","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","15","90.75","90.75","0.48","-1.26","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","16","95.48","94.80","0.47","-0.57","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","17","100.98","100.87","0.46","-1.13","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","18","99.99","100.20","0.44","-1.43","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","19","96.15","96.42","0.41","-1.46","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","20","97.21","97.50","0.38","-1.45","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","21","100.16","100.46","0.29","-1.37","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","22","100.72","100.41","0.36","-0.83","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","23","99.79","99.65","0.34","-0.98","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","24","97.50","97.57","0.33","-1.18","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","25","96.46","96.27","0.34","-0.93","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","26","98.25","98.29","0.34","-1.16","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","27","99.56","99.60","0.33","-1.14","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","28","100.19","100.41","0.33","-1.33","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","29","99.78","100.41","0.30","-1.71","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","30","99.29","99.66","0.33","-1.48","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","31","99.91","100.19","0.32","-1.38","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","32","100.43","100.94","0.32","-1.61","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","33","100.35","100.81","0.34","-1.58","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","34","99.10","99.49","0.35","-1.52","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","35","96.79","97.45","0.22","-1.66","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","36","94.66","95.53","0.30","-1.95","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","37","92.02","92.28","0.25","-1.29","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","38","95.07","95.53","0.26","-1.50","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","39","95.70","95.63","0.27","-0.98","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","40","97.05","96.79","0.23","-0.75","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","41","96.92","96.84","0.23","-0.93","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","42","120.38","121.06","0.65","-2.11","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","43","106.07","105.91","0.42","-1.04","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","44","101.02","100.89","0.31","-0.96","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","45","103.25","102.77","0.44","-0.74","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","46","136.66","136.42","0.60","-1.14","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","47","115.94","114.80","0.34","0.02","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","04 May 2018","48","109.05","108.60","0.31","-0.64","0.00","0.21","0.3016","0.0000","0.2677"
"WEP","05 May 2018","1","130.30","130.24","0.22","-0.96","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","2","110.71","110.51","0.17","-0.76","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","3","103.11","102.62","0.11","-0.42","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","4","101.43","100.86","0.10","-0.33","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","5","99.85","99.27","0.17","-0.39","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","6","97.66","97.24","0.13","-0.51","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","7","96.06","95.64","0.13","-0.50","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","8","95.24","94.84","0.10","-0.50","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","9","95.04","94.83","0.10","-0.69","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","10","95.69","94.82","0.16","-0.08","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","11","95.50","94.84","0.14","-0.27","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","12","96.15","95.52","0.24","-0.40","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","13","96.27","95.65","0.35","-0.52","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","14","95.48","94.89","0.35","-0.56","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","15","96.43","95.80","0.40","-0.56","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","16","101.40","100.90","0.40","-0.70","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","17","149.86","150.97","0.39","-2.29","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","18","149.66","149.61","1.27","-2.01","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","19","401.25","402.25","4.14","-5.93","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","20","612.56","615.20","4.14","-7.57","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","21","810.52","818.52","3.66","-12.45","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","22","954.15","963.02","3.50","-13.17","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","23","910.94","917.30","3.41","-10.56","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","24","752.26","757.65","3.53","-9.71","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","25","573.47","575.96","3.32","-6.61","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","26","371.20","371.96","3.56","-5.11","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","27","301.94","302.74","2.06","-3.66","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","28","267.74","267.41","3.08","-3.54","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","29","171.18","171.17","1.43","-2.22","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","30","195.02","195.32","1.88","-2.98","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","31","280.05","279.98","3.52","-4.25","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","32","278.16","278.22","3.54","-4.39","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","33","278.89","278.21","3.75","-3.87","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","34","171.27","171.10","1.76","-2.38","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","35","130.43","130.28","1.24","-1.89","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","36","120.62","120.12","1.28","-1.58","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","37","123.76","123.24","1.27","-1.55","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","38","161.73","160.93","1.99","-1.99","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","39","305.07","303.06","4.48","-3.26","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","40","403.86","404.25","4.06","-5.25","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","41","404.91","404.25","4.16","-4.29","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","42","390.04","390.50","3.93","-5.19","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","43","296.79","295.80","3.97","-3.77","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","44","130.57","130.43","0.87","-1.53","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","45","103.41","102.79","0.42","-0.60","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","46","101.92","101.60","0.32","-0.79","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","47","101.21","100.68","0.39","-0.65","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","05 May 2018","48","121.30","121.12","0.16","-0.78","0.00","0.21","0.3016","0.0000","0.2829"
"WEP","06 May 2018","1","103.03","102.70","0.15","-0.62","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","2","101.04","100.57","0.18","-0.51","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","3","97.25","96.86","0.16","-0.57","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","4","95.57","95.33","0.16","-0.72","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","5","93.32","92.78","0.18","-0.44","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","6","92.61","92.00","0.18","-0.37","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","7","91.98","91.47","0.17","-0.46","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","8","91.71","91.28","0.17","-0.55","0.00","0.21","0.3016","0.0000","0.2896"
"WEP","06 May 2018","9","88.81","88.46","0.17","-0.62","0.00","0.21","0.3016","0.0000","0.2896"
