"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","02 Oct 2017","42","71.61","71.34","0.18","-0.63","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","43","73.78","73.46","0.15","-0.55","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","44","71.15","70.79","0.19","-0.55","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","45","69.90","69.23","0.19","-0.24","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","46","68.77","68.07","0.23","-0.25","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","47","67.96","67.17","0.19","-0.12","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","02 Oct 2017","48","66.45","65.75","0.04","-0.05","0.00","0.21","0.2450","0.0167","0.2454"
"WEP","03 Oct 2017","1","72.19","71.20","0.04","0.24","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","2","71.00","70.16","0.02","0.11","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","3","70.01","69.12","0.02","0.16","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","4","69.04","68.07","0.02","0.24","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","5","68.16","67.16","0.02","0.27","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","6","68.06","67.09","0.02","0.24","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","7","67.09","66.18","0.02","0.18","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","8","67.02","66.12","0.02","0.17","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","9","66.86","66.12","0.02","0.01","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","10","67.38","66.51","0.02","0.14","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","11","67.97","67.16","0.02","0.08","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","12","69.40","68.67","0.04","-0.02","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","13","71.07","70.60","0.09","-0.33","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","14","72.82","72.23","0.24","-0.36","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","15","68.75","68.20","0.03","-0.19","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","16","71.74","71.16","0.07","-0.20","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","17","73.12","72.80","0.08","-0.47","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","18","71.78","71.20","0.08","-0.21","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","19","72.15","71.58","0.06","-0.21","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","20","73.01","72.29","0.02","-0.01","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","21","72.29","72.27","0.02","-0.71","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","22","72.99","72.77","0.02","-0.51","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","23","72.55","72.26","0.02","-0.44","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","24","72.79","72.27","0.02","-0.21","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","25","72.94","72.28","0.18","-0.23","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","26","73.35","72.77","0.16","-0.29","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","27","73.18","72.77","0.16","-0.47","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","28","73.50","73.30","0.16","-0.67","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","29","73.08","72.77","0.18","-0.58","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","30","73.14","72.77","0.15","-0.49","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","31","73.10","72.76","0.15","-0.52","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","32","73.24","72.75","0.16","-0.38","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","33","73.80","73.31","0.18","-0.40","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","34","73.79","73.30","0.21","-0.43","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","35","72.58","72.75","0.21","-1.09","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","36","72.40","72.27","0.28","-0.86","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","37","72.61","72.26","0.30","-0.66","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","38","73.39","72.75","0.30","-0.37","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","39","74.75","73.76","0.26","0.02","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","40","73.66","72.77","0.25","-0.08","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","41","72.91","72.30","0.21","-0.31","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","42","78.92","78.88","0.10","-0.77","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","43","78.03","77.61","0.04","-0.33","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","44","74.03","73.81","0.04","-0.53","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","45","71.69","71.22","0.04","-0.28","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","46","70.90","70.18","0.03","-0.02","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","47","69.72","69.12","0.03","-0.14","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","03 Oct 2017","48","67.94","67.19","0.02","0.02","0.00","0.21","0.2450","0.0163","0.2401"
"WEP","04 Oct 2017","1","72.86","72.19","0.02","-0.07","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","2","71.89","71.14","0.03","0.00","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","3","70.50","69.56","0.03","0.19","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","4","69.49","68.52","0.02","0.23","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","5","68.81","67.92","0.13","0.04","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","6","68.30","67.53","0.13","-0.08","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","7","67.86","67.14","0.08","-0.08","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","8","68.05","67.14","0.08","0.11","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","9","68.16","67.14","0.12","0.18","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","10","68.19","67.14","0.03","0.31","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","11","68.28","67.51","0.03","0.03","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","12","69.76","68.94","0.21","-0.11","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","13","72.93","72.16","0.31","-0.26","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","14","74.24","73.65","0.27","-0.40","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","15","69.57","68.61","0.34","-0.10","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","16","71.80","71.17","0.07","-0.15","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","17","74.27","73.30","0.09","0.16","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","18","72.17","71.23","0.08","0.14","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","19","72.28","71.23","0.06","0.27","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","20","72.26","71.22","0.02","0.30","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","21","72.04","71.49","0.02","-0.19","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","22","72.19","71.73","0.02","-0.28","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","23","72.31","71.67","0.16","-0.24","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","24","71.51","71.21","0.08","-0.50","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","25","71.66","71.21","0.20","-0.47","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","26","72.22","71.48","0.20","-0.18","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","27","72.42","71.73","0.16","-0.19","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","28","72.56","71.74","0.16","-0.06","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","29","72.49","71.71","0.17","-0.11","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","30","72.17","71.49","0.16","-0.20","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","31","72.55","71.48","0.08","0.27","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","32","72.24","71.22","0.20","0.10","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","33","72.31","71.68","0.20","-0.29","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","34","72.10","71.47","0.23","-0.32","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","35","71.63","71.16","0.24","-0.49","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","36","69.98","69.12","0.30","-0.16","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","37","68.08","67.32","0.31","-0.26","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","38","68.26","67.49","0.32","-0.27","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","39","69.31","68.28","0.27","0.05","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","40","69.61","68.69","0.26","-0.06","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","41","69.28","68.62","0.09","-0.15","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","42","71.89","71.75","0.19","-0.77","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","43","71.19","71.24","0.09","-0.86","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","44","69.03","69.27","0.19","-1.14","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","45","68.63","67.50","0.20","0.22","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","46","68.05","67.16","0.10","0.07","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","47","67.60","66.70","0.20","-0.02","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","04 Oct 2017","48","67.53","66.13","0.26","0.42","0.00","0.21","0.2450","0.0168","0.2470"
"WEP","05 Oct 2017","1","70.80","69.64","0.23","0.22","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","2","68.59","67.62","0.17","0.08","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","3","67.85","67.13","0.17","-0.17","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","4","67.23","66.52","0.16","-0.16","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","5","66.88","66.10","0.16","-0.09","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","6","67.05","66.09","0.16","0.08","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","7","66.87","66.08","0.03","0.05","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","8","66.95","66.08","0.16","-0.01","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","9","65.74","64.96","0.03","0.03","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","10","66.93","66.09","0.03","0.09","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","11","66.91","66.15","0.03","0.01","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","12","67.90","67.12","0.22","-0.15","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","13","68.72","67.90","0.31","-0.21","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","14","71.72","71.00","0.40","-0.40","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","15","69.72","68.57","0.43","0.01","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","16","73.26","72.48","0.11","-0.04","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","17","73.78","72.57","0.44","0.06","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","18","73.06","72.37","0.28","-0.31","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","19","73.38","72.77","0.27","-0.38","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","20","73.60","73.33","0.22","-0.66","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","21","75.34","75.33","0.02","-0.73","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","22","76.64","76.39","0.03","-0.50","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","23","76.14","76.39","0.02","-0.99","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","24","74.51","74.94","0.02","-1.17","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","25","74.56","74.81","0.02","-0.98","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","26","74.41","74.82","0.02","-1.14","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","27","76.35","76.73","0.03","-1.13","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","28","79.21","79.36","0.08","-0.95","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","29","79.23","79.35","0.08","-0.92","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","30","79.08","79.36","0.08","-1.08","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","31","76.19","76.39","0.02","-0.93","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","32","77.09","77.43","0.02","-1.07","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","33","78.90","79.36","0.02","-1.19","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","34","75.97","76.39","0.03","-1.16","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","35","74.78","75.33","0.04","-1.30","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","36","74.03","74.31","0.23","-1.23","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","37","73.15","73.80","0.26","-1.63","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","38","74.16","74.32","0.24","-1.11","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","39","74.74","75.35","0.24","-1.57","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","40","75.24","75.40","0.19","-1.07","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","41","75.26","75.34","0.06","-0.86","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","42","81.87","82.26","0.15","-1.25","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","43","85.49","85.33","0.22","-0.77","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","44","75.93","75.80","0.07","-0.65","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","45","72.20","71.77","0.04","-0.33","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","46","72.02","71.20","0.19","-0.09","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","47","70.85","70.16","0.03","-0.06","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","05 Oct 2017","48","67.98","67.19","0.04","0.04","0.00","0.21","0.2450","0.0166","0.2443"
"WEP","06 Oct 2017","1","71.02","69.65","0.21","0.45","0.00","0.21","0.2450","0.0164","0.2418"
