"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","11 Sep 2017","37","75.04","74.16","0.26","-0.09","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","38","78.05","77.38","0.31","-0.35","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","39","79.58","78.69","0.26","-0.08","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","40","79.63","78.75","0.25","-0.08","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","41","79.82","79.38","0.22","-0.49","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","42","82.37","82.40","0.22","-0.96","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","43","82.52","81.83","0.22","-0.23","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","44","80.24","79.55","0.23","-0.25","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","45","79.46","78.80","0.24","-0.29","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","46","75.25","74.28","0.24","0.02","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","47","71.21","70.07","0.19","0.24","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","11 Sep 2017","48","68.11","66.98","0.04","0.39","0.00","0.19","0.2450","0.0173","0.2543"
"WEP","12 Sep 2017","1","77.87","76.73","0.04","0.40","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","2","75.25","74.25","0.02","0.28","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","3","73.50","72.67","0.02","0.11","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","4","72.82","71.81","0.02","0.29","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","5","70.22","69.26","0.02","0.25","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","6","70.14","69.00","0.18","0.26","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","7","67.92","66.95","0.16","0.11","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","8","67.37","66.49","0.16","0.02","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","9","67.50","66.49","0.16","0.15","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","10","67.85","66.94","0.05","0.16","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","11","68.78","67.96","0.05","0.07","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","12","71.47","70.55","0.21","0.01","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","13","74.99","74.18","0.40","-0.29","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","14","78.20","77.25","0.43","-0.18","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","15","66.53","65.64","0.23","-0.04","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","16","70.62","69.29","0.25","0.39","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","17","77.16","76.50","0.34","-0.37","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","18","71.50","70.69","0.20","-0.09","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","19","73.30","72.77","0.22","-0.39","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","20","74.52","74.16","0.18","-0.52","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","21","76.62","76.79","0.10","-0.96","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","22","78.03","78.04","0.05","-0.76","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","23","77.39","77.29","0.05","-0.65","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","24","76.40","76.80","0.04","-1.14","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","25","73.10","73.12","0.06","-0.78","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","26","77.08","76.77","0.04","-0.43","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","27","76.89","76.80","0.04","-0.65","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","28","77.22","77.35","0.04","-0.86","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","29","77.73","77.35","0.10","-0.42","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","30","76.94","77.23","0.09","-1.08","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","31","78.16","78.38","0.11","-1.03","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","32","78.84","79.04","0.05","-0.95","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","33","78.93","78.82","0.05","-0.64","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","34","78.39","78.39","0.05","-0.75","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","35","78.41","78.38","0.17","-0.84","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","36","75.73","75.47","0.21","-0.64","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","37","75.29","75.01","0.20","-0.62","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","38","77.24","77.32","0.22","-1.00","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","39","79.95","79.62","0.19","-0.56","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","40","81.96","81.81","0.19","-0.73","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","41","80.31","79.96","0.16","-0.50","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","42","87.74","87.64","0.30","-0.90","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","43","90.83","90.52","0.35","-0.74","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","44","85.86","85.61","0.28","-0.73","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","45","82.31","81.68","0.22","-0.28","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","46","79.24","78.41","0.39","-0.26","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","47","74.30","73.58","0.37","-0.35","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","12 Sep 2017","48","70.81","70.10","0.36","-0.35","0.00","0.19","0.2450","0.0167","0.2455"
"WEP","13 Sep 2017","1","84.27","83.52","0.26","-0.20","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","2","82.99","82.46","0.19","-0.36","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","3","80.30","80.01","0.16","-0.56","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","4","79.93","79.46","0.18","-0.41","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","5","75.30","74.67","0.18","-0.25","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","6","73.95","73.21","0.18","-0.14","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","7","73.27","72.55","0.15","-0.13","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","8","72.80","72.09","0.18","-0.16","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","9","71.74","71.02","0.15","-0.13","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","10","71.61","71.02","0.03","-0.14","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","11","72.57","72.04","0.07","-0.24","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","12","76.16","75.45","0.26","-0.24","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","13","80.31","79.97","0.10","-0.46","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","14","81.95","81.68","0.21","-0.63","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","15","69.65","69.00","0.27","-0.31","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","16","72.58","72.08","0.28","-0.47","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","17","80.22","79.53","0.34","-0.34","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","18","74.99","74.13","0.24","-0.07","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","19","78.55","77.81","0.25","-0.20","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","20","77.31","76.80","0.21","-0.39","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","21","79.99","79.58","0.17","-0.46","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","22","83.55","83.08","0.10","-0.33","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","23","81.44","81.45","0.08","-0.78","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","24","79.73","79.96","0.08","-1.00","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","25","77.42","77.79","0.08","-1.14","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","26","76.54","76.77","0.08","-1.01","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","27","78.97","79.12","0.08","-0.92","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","28","80.72","80.66","0.08","-0.71","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","29","80.16","79.96","0.09","-0.58","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","30","82.30","82.37","0.03","-0.79","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","31","82.13","82.29","0.03","-0.88","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","32","83.17","83.09","0.08","-0.69","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","33","80.42","80.41","0.08","-0.77","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","34","79.82","80.01","0.17","-1.05","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","35","78.54","78.81","0.21","-1.17","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","36","74.55","74.27","0.50","-0.91","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","37","75.05","74.33","0.80","-0.77","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","38","79.64","78.80","0.82","-0.67","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","39","80.95","80.44","0.48","-0.66","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","40","81.53","80.92","0.76","-0.84","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","41","80.00","80.22","0.18","-1.09","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","42","85.36","85.59","0.18","-1.11","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","43","88.63","88.73","0.24","-1.03","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","44","84.49","84.60","0.18","-0.98","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","45","81.98","81.68","0.19","-0.58","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","46","80.68","80.27","0.19","-0.47","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","47","77.12","76.62","0.09","-0.28","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","13 Sep 2017","48","70.91","70.56","0.09","-0.44","0.00","0.19","0.2450","0.0164","0.2421"
"WEP","14 Sep 2017","1","84.34","83.97","0.03","-0.36","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","2","82.88","82.42","0.02","-0.25","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","3","81.59","81.33","0.02","-0.46","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","4","80.56","80.31","0.02","-0.47","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","5","77.40","76.97","0.02","-0.29","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","6","77.27","76.93","0.02","-0.37","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","7","75.03","74.59","0.02","-0.27","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","8","73.85","73.42","0.02","-0.28","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","9","73.12","72.62","0.02","-0.21","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","10","72.96","72.56","0.01","-0.31","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","11","74.07","73.66","0.01","-0.30","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","12","80.67","80.27","0.02","-0.32","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","13","81.18","80.81","0.16","-0.49","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","14","81.90","81.53","0.25","-0.57","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","15","70.53","69.83","0.45","-0.44","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","16","74.04","73.15","0.44","-0.24","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","17","81.88","80.81","0.86","-0.48","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","18","81.45","80.80","0.42","-0.46","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","19","81.80","80.71","0.49","-0.09","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","20","80.48","79.83","0.35","-0.40","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","21","84.09","83.06","0.25","0.08","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","22","84.24","83.86","0.16","-0.47","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","23","83.15","82.82","0.16","-0.53","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","24","80.84","80.77","0.13","-0.75","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","25","79.67","79.82","0.19","-1.04","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","26","79.80","79.81","0.24","-0.94","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","27","80.56","80.76","0.14","-1.03","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","28","82.21","81.52","0.32","-0.33","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","29","82.78","82.74","0.32","-0.97","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","30","82.59","82.74","0.13","-0.97","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","31","82.36","82.80","0.04","-1.17","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","32","82.46","82.80","0.16","-1.19","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","33","82.32","82.80","0.13","-1.31","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","34","82.40","82.80","0.17","-1.27","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","35","79.38","79.35","0.26","-0.93","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","36","74.74","74.47","0.31","-0.74","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","37","75.07","74.40","0.40","-0.42","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","38","77.62","76.78","0.40","-0.25","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","39","81.31","80.73","0.32","-0.43","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","40","81.13","80.82","0.31","-0.69","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","41","81.03","80.84","0.27","-0.78","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","42","84.67","84.54","0.27","-0.83","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","43","86.80","86.55","0.27","-0.72","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","44","82.47","82.38","0.26","-0.86","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","45","78.78","78.55","0.31","-0.77","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","46","78.75","78.51","0.28","-0.74","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","47","73.60","72.74","0.37","-0.20","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","14 Sep 2017","48","70.87","70.08","0.36","-0.27","0.00","0.19","0.2450","0.0165","0.2425"
"WEP","15 Sep 2017","1","85.47","84.46","0.34","-0.03","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","2","83.78","82.80","0.23","0.05","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","3","80.64","79.74","0.23","-0.02","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","4","79.72","79.00","0.23","-0.21","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","5","77.47","76.68","0.18","-0.09","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","6","75.99","75.20","0.23","-0.14","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","7","75.14","74.25","0.18","0.01","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","8","73.08","72.21","0.18","-0.01","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","9","72.48","71.81","0.15","-0.17","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","10","72.63","71.81","0.15","-0.02","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","11","75.01","74.25","0.15","-0.09","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","12","77.45","76.68","0.26","-0.19","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","13","80.31","79.73","0.20","-0.32","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","14","82.87","82.33","0.21","-0.37","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","15","69.63","68.97","0.27","-0.31","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","16","73.81","73.08","0.33","-0.29","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","17","78.93","79.11","0.36","-1.24","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","18","75.51","75.54","0.30","-1.02","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","19","79.45","79.20","0.30","-0.75","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","20","79.38","78.81","0.21","-0.34","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","21","80.87","80.33","0.17","-0.32","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","22","83.78","82.97","0.16","-0.05","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","23","81.17","80.82","0.16","-0.51","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","24","79.57","79.76","0.16","-1.05","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","25","78.27","77.80","0.16","-0.39","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","26","79.24","78.80","0.16","-0.42","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","27","79.84","78.86","0.16","0.12","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","28","79.40","78.80","0.15","-0.25","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","29","78.62","77.79","0.16","-0.03","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","30","76.95","76.79","0.06","-0.60","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","31","76.08","76.24","0.06","-0.91","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","32","78.17","77.80","0.16","-0.48","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","33","77.25","76.79","0.16","-0.40","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","34","75.84","75.45","0.17","-0.48","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","35","75.08","74.26","0.21","-0.09","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","36","70.61","70.44","0.29","-0.82","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","37","70.14","70.03","0.24","-0.82","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","38","72.88","72.72","0.31","-0.85","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","39","75.64","75.47","0.24","-0.77","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","40","74.95","74.76","0.23","-0.74","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","41","74.62","74.21","0.19","-0.48","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","42","79.27","79.49","0.19","-1.11","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","43","79.98","79.96","0.18","-0.86","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","44","79.12","78.97","0.20","-0.75","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","45","76.73","75.90","0.19","-0.05","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","46","74.92","74.16","0.19","-0.13","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","47","71.97","71.11","0.19","-0.02","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","15 Sep 2017","48","69.84","69.04","0.07","0.03","0.00","0.19","0.2450","0.0167","0.2464"
"WEP","16 Sep 2017","1","85.26","84.46","0.03","0.05","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","2","83.92","83.03","0.02","0.15","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","3","80.97","80.06","0.05","0.14","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","4","80.15","79.49","0.05","-0.11","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","5","79.24","78.27","0.15","0.10","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","6","77.21","76.32","0.16","0.02","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","7","75.50","74.56","0.05","0.17","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","8","73.83","72.83","0.16","0.13","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","9","73.20","72.15","0.15","0.18","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","10","73.25","72.30","0.05","0.18","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","11","70.07","69.24","0.05","0.06","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","12","71.11","70.02","0.18","0.19","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","13","71.00","70.28","0.06","-0.05","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","14","73.39","72.57","0.22","-0.12","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","15","70.06","69.01","0.30","0.04","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","16","75.84","75.00","0.27","-0.15","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","17","80.69","80.04","0.42","-0.49","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","18","75.61","74.57","0.25","0.07","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","19","80.82","79.50","0.25","0.35","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","20","80.65","79.52","0.20","0.21","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","21","80.24","79.51","0.18","-0.16","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","22","80.37","79.61","0.18","-0.14","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","23","80.19","79.62","0.17","-0.32","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","24","77.58","76.97","0.13","-0.24","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","25","80.11","79.51","0.15","-0.27","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","26","79.99","79.51","0.15","-0.38","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","27","80.10","79.51","0.15","-0.28","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","28","80.37","79.49","0.15","0.01","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","29","80.07","79.50","0.16","-0.31","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","30","74.47","74.11","0.08","-0.44","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","31","75.48","75.10","0.09","-0.43","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","32","80.08","79.60","0.16","-0.40","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","33","80.16","79.59","0.16","-0.30","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","34","79.94","79.50","0.17","-0.45","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","35","82.44","82.27","0.28","-0.83","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","36","81.85","81.51","0.29","-0.67","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","37","83.67","82.98","0.33","-0.36","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","38","84.42","83.65","0.34","-0.29","0.00","0.19","0.2450","0.0180","0.2657"
"WEP","16 Sep 2017","39","88.35","87.52","0.38","-0.27","0.00","0.19","0.2450","0.0180","0.2657"
